  0.206000E+02  0.217085E-03  0.185520E-20  0.100000E-31  0.853140E-15  0.180197E+05  0.171045E+02  0.109681E+01  0.100000E-31  0.100000E-31  0.637306E+02  0.342426E-01  0.535529E-01  0.767622E-03  0.433015E+02  0.128634E+02
  0.204000E+02  0.223746E-03  0.269673E-20  0.100000E-31  0.851308E-15  0.180858E+05  0.170176E+02  0.110062E+01  0.100000E-31  0.100000E-31  0.635712E+02  0.351361E-01  0.535514E-01  0.768776E-03  0.434649E+02  0.126319E+02
  0.202000E+02  0.230670E-03  0.390764E-20  0.100000E-31  0.849443E-15  0.181525E+05  0.169389E+02  0.110457E+01  0.100000E-31  0.100000E-31  0.634120E+02  0.360607E-01  0.535499E-01  0.769951E-03  0.436270E+02  0.124024E+02
  0.200000E+02  0.237871E-03  0.564443E-20  0.100000E-31  0.847544E-15  0.182197E+05  0.168686E+02  0.110867E+01  0.100001E-31  0.100000E-31  0.632533E+02  0.370179E-01  0.535484E-01  0.771148E-03  0.437876E+02  0.121749E+02
  0.198000E+02  0.245361E-03  0.812734E-20  0.100000E-31  0.845610E-15  0.182874E+05  0.168071E+02  0.111290E+01  0.100007E-31  0.100000E-31  0.630950E+02  0.380091E-01  0.535469E-01  0.772367E-03  0.439470E+02  0.119494E+02
  0.196000E+02  0.253155E-03  0.116653E-19  0.100000E-31  0.843641E-15  0.183555E+05  0.167547E+02  0.111728E+01  0.100055E-31  0.100000E-31  0.629372E+02  0.390359E-01  0.535454E-01  0.773610E-03  0.441049E+02  0.117260E+02
  0.194000E+02  0.261269E-03  0.166901E-19  0.100000E-31  0.841636E-15  0.184242E+05  0.167119E+02  0.112181E+01  0.100409E-31  0.100000E-31  0.627798E+02  0.400997E-01  0.535438E-01  0.774876E-03  0.442615E+02  0.115045E+02
  0.192000E+02  0.269718E-03  0.238030E-19  0.100000E-31  0.839593E-15  0.184933E+05  0.166790E+02  0.112649E+01  0.102711E-31  0.100000E-31  0.626230E+02  0.412024E-01  0.535423E-01  0.776166E-03  0.444167E+02  0.112850E+02
  0.190000E+02  0.278519E-03  0.338385E-19  0.100000E-31  0.837511E-15  0.185630E+05  0.166564E+02  0.113132E+01  0.116108E-31  0.100000E-31  0.624667E+02  0.423456E-01  0.535407E-01  0.777482E-03  0.445706E+02  0.110676E+02
  0.188000E+02  0.287692E-03  0.481681E-19  0.100000E-31  0.835390E-15  0.186331E+05  0.166447E+02  0.113630E+01  0.186429E-31  0.100000E-31  0.623110E+02  0.435313E-01  0.535391E-01  0.778821E-03  0.447250E+02  0.108522E+02
  0.186000E+02  0.297256E-03  0.677291E-19  0.100000E-31  0.833229E-15  0.187037E+05  0.166442E+02  0.114144E+01  0.521491E-31  0.100000E-31  0.621559E+02  0.447614E-01  0.535374E-01  0.780187E-03  0.448742E+02  0.106388E+02
