  0.140000E+02  0.141376E-01  0.423496E-13  0.100000E-31  0.275113E-14  0.196595E+05  0.201719E+03  0.148548E+01  0.113061E-25  0.100000E-31  0.160388E+02  0.329719E+00  0.629245E-01  0.281283E-03  0.501515E+02
  0.138000E+02  0.161701E-01  0.478306E-13  0.100000E-31  0.282529E-14  0.197220E+05  0.229791E+03  0.148961E+01  0.159965E-25  0.100000E-31  0.155130E+02  0.352521E+00  0.628797E-01  0.274768E-03  0.501928E+02
  0.136000E+02  0.184754E-01  0.538796E-13  0.100000E-31  0.289972E-14  0.197849E+05  0.261742E+03  0.149318E+01  0.233406E-25  0.100000E-31  0.150121E+02  0.376881E+00  0.628288E-01  0.268536E-03  0.502332E+02
  0.134000E+02  0.210859E-01  0.605312E-13  0.100000E-31  0.297424E-14  0.198481E+05  0.298048E+03  0.149624E+01  0.350154E-25  0.100000E-31  0.145351E+02  0.402898E+00  0.627713E-01  0.262587E-03  0.502728E+02
  0.132000E+02  0.240373E-01  0.678177E-13  0.100000E-31  0.304866E-14  0.199115E+05  0.339233E+03  0.149885E+01  0.538622E-25  0.100000E-31  0.140812E+02  0.430676E+00  0.627062E-01  0.256921E-03  0.503114E+02
  0.130000E+02  0.273685E-01  0.757689E-13  0.100000E-31  0.312278E-14  0.199750E+05  0.385872E+03  0.150108E+01  0.847565E-25  0.100000E-31  0.136495E+02  0.460326E+00  0.626328E-01  0.251537E-03  0.503491E+02
  0.128000E+02  0.311222E-01  0.844105E-13  0.100000E-31  0.319641E-14  0.200385E+05  0.438595E+03  0.150297E+01  0.136173E-24  0.100000E-31  0.132392E+02  0.491964E+00  0.625499E-01  0.246432E-03  0.503859E+02
  0.126000E+02  0.353446E-01  0.937635E-13  0.100000E-31  0.326934E-14  0.201018E+05  0.498090E+03  0.150457E+01  0.223039E-24  0.100000E-31  0.128494E+02  0.525716E+00  0.624566E-01  0.241604E-03  0.504218E+02
  0.124000E+02  0.400860E-01  0.103843E-12  0.100000E-31  0.334135E-14  0.201648E+05  0.565103E+03  0.150592E+01  0.372019E-24  0.100000E-31  0.124794E+02  0.561714E+00  0.623516E-01  0.237050E-03  0.504566E+02
  0.122000E+02  0.454007E-01  0.114656E-12  0.100000E-31  0.341221E-14  0.202274E+05  0.640446E+03  0.150704E+01  0.631423E-24  0.100000E-31  0.121284E+02  0.600097E+00  0.622337E-01  0.232766E-03  0.504905E+02
  0.120000E+02  0.513083E-01  0.125918E-12  0.100000E-31  0.348169E-14  0.202896E+05  0.724452E+03  0.150798E+01  0.109620E-23  0.100000E-31  0.117956E+02  0.641014E+00  0.621015E-01  0.229253E-03  0.505225E+02
  0.118000E+02  0.579609E-01  0.138443E-12  0.100000E-31  0.354866E-14  0.203510E+05  0.819297E+03  0.150876E+01  0.192084E-23  0.100000E-31  0.114833E+02  0.684452E+00  0.619535E-01  0.224879E-03  0.505554E+02
  0.116000E+02  0.653714E-01  0.151427E-12  0.100000E-31  0.361500E-14  0.204117E+05  0.925240E+03  0.150940E+01  0.342671E-23  0.100001E-31  0.111838E+02  0.730977E+00  0.617879E-01  0.221431E-03  0.505863E+02
  0.114000E+02  0.736143E-01  0.165079E-12  0.100000E-31  0.367910E-14  0.204714E+05  0.104339E+04  0.150993E+01  0.622297E-23  0.100003E-31  0.109010E+02  0.780521E+00  0.616029E-01  0.218222E-03  0.506161E+02
  0.112000E+02  0.827663E-01  0.179357E-12  0.100000E-31  0.374080E-14  0.205301E+05  0.117490E+04  0.151036E+01  0.115086E-22  0.100010E-31  0.106340E+02  0.833282E+00  0.613968E-01  0.215258E-03  0.506449E+02
  0.110000E+02  0.929086E-01  0.194202E-12  0.100000E-31  0.379984E-14  0.205876E+05  0.132099E+04  0.151070E+01  0.216872E-22  0.100016E-31  0.103821E+02  0.889466E+00  0.611673E-01  0.212541E-03  0.506727E+02
  0.108000E+02  0.104127E+00  0.209544E-12  0.100000E-31  0.385600E-14  0.206436E+05  0.148294E+04  0.151097E+01  0.416738E-22  0.100064E-31  0.101449E+02  0.949289E+00  0.609124E-01  0.210069E-03  0.506993E+02
  0.106000E+02  0.116508E+00  0.225279E-12  0.100000E-31  0.390902E-14  0.206982E+05  0.166205E+04  0.151118E+01  0.817457E-22  0.100265E-31  0.992168E+01  0.101298E+01  0.606297E-01  0.207861E-03  0.507248E+02
